response_id,item,domain,scorer_type,llm_1,llm_2,llm_3,llm_avg,model_size,model_name,rubric_type
303,14,Math,basic,1,1,1,1,New,Claude 4.0 Sonnet,Empty
86,2,ELA,basic,0,0,0,0,New,OpenAI o3,Empty
34,1,ELA,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
542,17,Math,basic,1,1,1,1,New,OpenAI o3,Empty
478,16,Math,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
318,14,Math,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
385,15,Math,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
683,19,Math,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
595,8,ELA,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
590,8,ELA,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
752,10,ELA,basic,1,1,1,1,New,OpenAI o3,Empty
771,20,Math,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
123,12,Math,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
346,5,ELA,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
63,11,Math,basic,1,1,1,1,New,Claude 4.0 Sonnet,Empty
392,15,Math,basic,1,1,1,1,New,Claude 4.0 Sonnet,Empty
655,9,ELA,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
272,4,ELA,criteria_examples,1,1,1,1,New,OpenAI o3,Full
235,13,Math,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
214,13,Math,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
141,12,Math,criteria_examples,1,1,1,1,New,OpenAI o3,Full
388,15,Math,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
479,16,Math,criteria_examples,1,1,1,1,New,Gemini 2.5 Pro,Full
203,13,Math,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
91,2,ELA,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
38,1,ELA,criteria_examples,1,1,1,1,New,OpenAI o3,Full
747,10,ELA,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
385,15,Math,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
605,18,Math,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
560,17,Math,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
755,10,ELA,criteria_examples,1,1,1,1,New,Gemini 2.5 Pro,Full
489,7,ELA,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
279,4,ELA,criteria_examples,1,1,1,1,New,OpenAI o3,Full
772,20,Math,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
314,14,Math,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
409,6,ELA,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
345,5,ELA,criteria_examples,1,1,1,1,New,Gemini 2.5 Pro,Full
550,17,Math,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
241,4,ELA,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
399,15,Math,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
263,4,ELA,criteria,1,1,1,1,New,Claude 4.0 Sonnet,Criteria Only
62,11,Math,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
737,10,ELA,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
558,17,Math,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
216,13,Math,basic,0,0,0,0,New,OpenAI o3,Empty
645,9,ELA,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
514,7,ELA,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
293,14,Math,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
428,6,ELA,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
403,6,ELA,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
448,16,Math,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
226,13,Math,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
571,8,ELA,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
345,5,ELA,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
718,19,Math,basic,1,1,1,1,New,OpenAI o3,Empty
757,10,ELA,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
572,8,ELA,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
196,3,ELA,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
9,1,ELA,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
205,13,Math,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
292,14,Math,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
775,20,Math,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
671,9,ELA,criteria,1,1,0,1,New,Gemini 2.5 Pro,Criteria Only
223,13,Math,basic,1,1,1,1,New,Claude 4.0 Sonnet,Empty
439,6,ELA,basic,0,1,1,1,New,OpenAI o4 Mini,Empty
192,3,ELA,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
102,2,ELA,criteria,0,1,1,1,New,OpenAI o4 Mini,Criteria Only
680,9,ELA,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
776,20,Math,basic,0,0,0,0,New,OpenAI o3,Empty
403,6,ELA,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
599,8,ELA,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
46,11,Math,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
659,9,ELA,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
167,3,ELA,criteria_examples,0,0,0,0,New,OpenAI o3,Full
758,10,ELA,criteria_examples,1,1,1,1,New,OpenAI o3,Full
297,14,Math,basic,0,0,0,0,New,OpenAI o3,Empty
184,3,ELA,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
710,19,Math,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
331,5,ELA,criteria_examples,0,0,0,0,New,OpenAI o3,Full
571,8,ELA,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
112,2,ELA,criteria,1,1,1,1,New,Claude 4.0 Sonnet,Criteria Only
114,2,ELA,criteria,1,0,0,0,New,Gemini 2.5 Pro,Criteria Only
552,17,Math,basic,1,1,1,1,New,OpenAI o3,Empty
481,7,ELA,basic,0,0,0,0,New,OpenAI o3,Empty
517,7,ELA,criteria,1,1,1,1,New,Claude 4.0 Sonnet,Criteria Only
791,20,Math,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
324,5,ELA,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
329,5,ELA,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
580,8,ELA,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
416,6,ELA,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
526,17,Math,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
604,18,Math,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
92,2,ELA,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
460,16,Math,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
74,11,Math,basic,1,1,0,1,New,Claude 4.0 Sonnet,Empty
373,15,Math,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
350,5,ELA,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
749,10,ELA,criteria_examples,1,1,1,1,New,OpenAI o3,Full
284,14,Math,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
657,9,ELA,criteria_examples,0,0,0,0,New,OpenAI o3,Full
657,9,ELA,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
99,2,ELA,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
773,20,Math,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
124,12,Math,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
656,9,ELA,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
154,12,Math,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
56,11,Math,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
216,13,Math,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
234,13,Math,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
333,5,ELA,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
182,3,ELA,basic,1,1,0,1,New,Claude 4.0 Sonnet,Empty
615,18,Math,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
341,5,ELA,criteria,1,1,1,1,New,Claude 4.0 Sonnet,Criteria Only
214,13,Math,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
640,18,Math,basic,1,1,1,1,New,OpenAI o3,Empty
317,14,Math,criteria_examples,1,1,1,1,New,OpenAI o3,Full
231,13,Math,basic,1,1,1,1,New,OpenAI o3,Empty
199,3,ELA,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
265,4,ELA,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
500,7,ELA,basic,0,0,0,0,New,OpenAI o3,Empty
471,16,Math,criteria,1,1,1,1,New,Claude 4.0 Sonnet,Criteria Only
154,12,Math,criteria,1,1,1,1,New,Claude 4.0 Sonnet,Criteria Only
49,11,Math,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
497,7,ELA,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
441,16,Math,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
395,15,Math,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
612,18,Math,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
754,10,ELA,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
437,6,ELA,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
409,6,ELA,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
544,17,Math,criteria_examples,1,1,1,1,New,Gemini 2.5 Pro,Full
700,19,Math,criteria_examples,0,0,0,0,New,OpenAI o3,Full
793,20,Math,criteria,1,1,1,1,New,Claude 4.0 Sonnet,Criteria Only
258,4,ELA,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
28,1,ELA,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
352,5,ELA,criteria,1,1,1,1,New,Claude 4.0 Sonnet,Criteria Only
722,10,ELA,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
30,1,ELA,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
165,3,ELA,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
664,9,ELA,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
378,15,Math,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
418,6,ELA,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
645,9,ELA,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
606,18,Math,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
278,4,ELA,basic,0,0,0,0,New,OpenAI o3,Empty
525,17,Math,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
276,4,ELA,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
129,12,Math,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
781,20,Math,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
242,4,ELA,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
34,1,ELA,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
224,13,Math,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
659,9,ELA,criteria_examples,0,0,0,0,New,OpenAI o3,Full
649,9,ELA,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
22,1,ELA,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
753,10,ELA,criteria_examples,1,1,1,1,New,OpenAI o4 Mini,Full
423,6,ELA,basic,1,1,1,1,New,OpenAI o3,Empty
621,18,Math,criteria_examples,1,1,1,1,New,OpenAI o3,Full
551,17,Math,criteria_examples,1,1,1,1,New,OpenAI o3,Full
71,11,Math,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
690,19,Math,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
571,8,ELA,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
488,7,ELA,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
494,7,ELA,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
201,13,Math,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
210,13,Math,basic,0,0,0,0,New,OpenAI o3,Empty
657,9,ELA,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
298,14,Math,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
799,20,Math,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
619,18,Math,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
715,19,Math,criteria_examples,1,1,1,1,New,Gemini 2.5 Pro,Full
800,20,Math,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
689,19,Math,basic,1,1,1,1,New,Claude 4.0 Sonnet,Empty
773,20,Math,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
490,7,ELA,criteria_examples,0,0,0,0,New,OpenAI o3,Full
582,8,ELA,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
742,10,ELA,basic,1,1,1,1,New,OpenAI o3,Empty
369,15,Math,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
566,8,ELA,basic,0,0,0,0,New,OpenAI o3,Empty
120,2,ELA,criteria_examples,1,1,1,1,New,OpenAI o3,Full
797,20,Math,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
523,17,Math,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
712,19,Math,basic,1,1,1,1,New,OpenAI o3,Empty
682,19,Math,criteria_examples,0,0,0,0,New,OpenAI o3,Full
109,2,ELA,criteria_examples,1,1,1,1,New,Gemini 2.5 Pro,Full
326,5,ELA,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
214,13,Math,basic,0,0,0,0,New,OpenAI o3,Empty
86,2,ELA,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
330,5,ELA,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
762,20,Math,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
744,10,ELA,criteria,1,1,1,1,New,Claude 4.0 Sonnet,Criteria Only
739,10,ELA,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
685,19,Math,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
630,18,Math,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
620,18,Math,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
298,14,Math,basic,0,0,0,0,New,OpenAI o3,Empty
548,17,Math,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
268,4,ELA,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
499,7,ELA,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
118,2,ELA,criteria_examples,1,1,1,1,New,Gemini 2.5 Pro,Full
37,1,ELA,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
35,1,ELA,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
741,10,ELA,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
305,14,Math,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
196,3,ELA,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
546,17,Math,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
751,10,ELA,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
381,15,Math,criteria,1,1,1,1,New,Claude 4.0 Sonnet,Criteria Only
424,6,ELA,basic,1,1,1,1,New,Claude 4.0 Sonnet,Empty
63,11,Math,criteria_examples,1,1,1,1,New,OpenAI o4 Mini,Full
515,7,ELA,criteria,1,1,1,1,New,Claude 4.0 Sonnet,Criteria Only
354,5,ELA,basic,1,1,0,1,New,OpenAI o3,Empty
363,15,Math,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
705,19,Math,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
534,17,Math,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
360,5,ELA,criteria_examples,1,1,1,1,New,OpenAI o4 Mini,Full
44,11,Math,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
64,11,Math,basic,1,1,1,1,New,Claude 4.0 Sonnet,Empty
702,19,Math,basic,1,1,1,1,New,Claude 4.0 Sonnet,Empty
155,12,Math,criteria_examples,1,1,1,1,New,OpenAI o3,Full
37,1,ELA,criteria_examples,1,1,1,1,New,OpenAI o3,Full
772,20,Math,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
512,7,ELA,basic,1,1,1,1,New,Claude 4.0 Sonnet,Empty
246,4,ELA,criteria_examples,0,0,0,0,New,OpenAI o3,Full
71,11,Math,criteria_examples,1,1,1,1,New,OpenAI o4 Mini,Full
360,5,ELA,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
525,17,Math,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
744,10,ELA,criteria_examples,1,1,1,1,New,OpenAI o3,Full
255,4,ELA,basic,0,0,0,0,New,OpenAI o3,Empty
480,16,Math,basic,1,1,1,1,New,OpenAI o3,Empty
369,15,Math,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
395,15,Math,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
181,3,ELA,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
568,8,ELA,basic,0,0,0,0,New,OpenAI o3,Empty
56,11,Math,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
738,10,ELA,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
183,3,ELA,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
432,6,ELA,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
176,3,ELA,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
205,13,Math,criteria_examples,0,0,0,0,New,OpenAI o3,Full
27,1,ELA,basic,1,1,1,1,New,Claude 4.0 Sonnet,Empty
509,7,ELA,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
730,10,ELA,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
165,3,ELA,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
434,6,ELA,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
257,4,ELA,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
680,9,ELA,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
216,13,Math,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
206,13,Math,basic,0,0,1,0,New,OpenAI o4 Mini,Empty
284,14,Math,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
729,10,ELA,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
117,2,ELA,basic,1,0,0,0,New,OpenAI o3,Empty
730,10,ELA,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
70,11,Math,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
569,8,ELA,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
480,16,Math,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
689,19,Math,criteria_examples,0,1,0,0,New,OpenAI o4 Mini,Full
408,6,ELA,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
195,3,ELA,criteria_examples,1,1,1,1,New,Gemini 2.5 Pro,Full
309,14,Math,criteria_examples,1,1,1,1,New,Gemini 2.5 Pro,Full
771,20,Math,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
150,12,Math,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
398,15,Math,criteria,1,1,1,1,New,Claude 4.0 Sonnet,Criteria Only
88,2,ELA,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
107,2,ELA,criteria,0,1,1,1,New,Gemini 2.5 Pro,Criteria Only
660,9,ELA,criteria_examples,1,1,1,1,New,Gemini 2.5 Pro,Full
58,11,Math,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
202,13,Math,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
732,10,ELA,criteria_examples,0,1,1,1,New,OpenAI o3,Full
245,4,ELA,basic,0,0,0,0,New,OpenAI o3,Empty
503,7,ELA,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
481,7,ELA,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
335,5,ELA,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
11,1,ELA,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
434,6,ELA,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
409,6,ELA,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
60,11,Math,criteria_examples,1,1,1,1,New,OpenAI o3,Full
477,16,Math,criteria_examples,1,1,1,1,New,OpenAI o4 Mini,Full
552,17,Math,criteria_examples,1,1,1,1,New,Gemini 2.5 Pro,Full
528,17,Math,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
282,14,Math,criteria_examples,0,0,0,0,New,OpenAI o3,Full
455,16,Math,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
87,2,ELA,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
584,8,ELA,criteria_examples,1,1,1,1,New,OpenAI o3,Full
121,12,Math,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
766,20,Math,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
661,9,ELA,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
415,6,ELA,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
1,1,ELA,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
729,10,ELA,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
27,1,ELA,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
4,1,ELA,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
559,17,Math,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
676,9,ELA,criteria,1,1,1,1,New,Claude 4.0 Sonnet,Criteria Only
792,20,Math,basic,1,1,1,1,New,OpenAI o3,Empty
754,10,ELA,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
536,17,Math,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
670,9,ELA,criteria_examples,1,1,1,1,New,OpenAI o3,Full
126,12,Math,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
292,14,Math,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
146,12,Math,criteria_examples,1,1,1,1,New,OpenAI o4 Mini,Full
174,3,ELA,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
51,11,Math,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
494,7,ELA,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
536,17,Math,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
77,11,Math,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
6,1,ELA,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
591,8,ELA,criteria_examples,1,1,1,1,New,OpenAI o3,Full
354,5,ELA,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
510,7,ELA,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
688,19,Math,basic,0,0,0,0,New,OpenAI o3,Empty
732,10,ELA,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
534,17,Math,criteria_examples,0,0,0,0,New,OpenAI o3,Full
798,20,Math,criteria_examples,1,1,1,1,New,OpenAI o3,Full
259,4,ELA,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
651,9,ELA,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
256,4,ELA,criteria_examples,0,0,0,0,New,OpenAI o3,Full
402,6,ELA,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
317,14,Math,basic,1,1,1,1,New,Claude 4.0 Sonnet,Empty
137,12,Math,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
358,5,ELA,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
496,7,ELA,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
727,10,ELA,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
443,16,Math,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
219,13,Math,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
274,4,ELA,criteria_examples,1,1,1,1,New,Gemini 2.5 Pro,Full
779,20,Math,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
517,7,ELA,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
469,16,Math,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
775,20,Math,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
19,1,ELA,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
358,5,ELA,criteria_examples,1,1,1,1,New,OpenAI o4 Mini,Full
650,9,ELA,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
276,4,ELA,basic,1,0,0,0,New,OpenAI o4 Mini,Empty
771,20,Math,criteria_examples,0,0,0,0,New,OpenAI o3,Full
617,18,Math,criteria_examples,0,0,0,0,New,OpenAI o3,Full
389,15,Math,criteria_examples,1,1,1,1,New,OpenAI o3,Full
766,20,Math,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
664,9,ELA,criteria_examples,1,1,1,1,New,OpenAI o3,Full
593,8,ELA,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
585,8,ELA,criteria_examples,1,1,1,1,New,Gemini 2.5 Pro,Full
575,8,ELA,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
649,9,ELA,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
506,7,ELA,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
222,13,Math,criteria_examples,1,1,1,1,New,OpenAI o4 Mini,Full
95,2,ELA,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
417,6,ELA,basic,0,0,0,0,New,OpenAI o3,Empty
120,2,ELA,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
415,6,ELA,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
626,18,Math,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
238,13,Math,criteria_examples,1,1,1,1,New,OpenAI o4 Mini,Full
473,16,Math,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
292,14,Math,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
210,13,Math,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
582,8,ELA,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
328,5,ELA,basic,1,0,0,0,New,Claude 4.0 Sonnet,Empty
665,9,ELA,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
479,16,Math,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
419,6,ELA,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
642,9,ELA,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
543,17,Math,basic,1,1,1,1,New,Claude 4.0 Sonnet,Empty
