response_id,item,domain,scorer_type,llm_1,llm_2,llm_3,llm_avg,model_size,model_name,rubric_type
581,8,ELA,basic,1,1,1,1,Small,Claude 3.5 Haiku,Empty
633,18,Math,criteria_examples,0,0,1,0,Small,GPT-4o mini,Full
610,18,Math,criteria,1,1,1,1,Small,Claude 3.5 Haiku,Criteria Only
448,16,Math,criteria,0,0,0,0,Small,Gemini 1.5 Flash 8b,Criteria Only
78,11,Math,criteria,1,1,0,1,Small,Llama 3.1 70b,Criteria Only
521,17,Math,basic,0,0,0,0,Large,Llama 3.1 405b,Empty
438,6,ELA,criteria,1,1,1,1,Small,Llama 3.1 70b,Criteria Only
176,3,ELA,criteria,1,0,0,0,Small,Gemini 1.5 Flash 8b,Criteria Only
778,20,Math,criteria,0,0,0,0,Frontier,OpenAI o1,Criteria Only
220,13,Math,basic,0,0,0,0,Large,GPT-4o,Empty
10,1,ELA,criteria,0,0,0,0,Small,Llama 3.1 8b,Criteria Only
554,17,Math,criteria_examples,0,1,1,1,Small,Gemini 1.5 Flash 8b,Full
472,16,Math,criteria_examples,1,1,1,1,Large,Llama 3.1 405b,Full
620,18,Math,criteria_examples,0,0,0,0,Small,GPT-4o mini,Full
319,14,Math,criteria_examples,1,1,1,1,Small,GPT-4o mini,Full
439,6,ELA,basic,1,1,1,1,Frontier,OpenAI o1,Empty
550,17,Math,basic,0,0,0,0,Small,Llama 3.1 70b,Empty
97,2,ELA,basic,0,0,0,0,Frontier,OpenAI o1,Empty
169,3,ELA,criteria_examples,0,0,0,0,Large,GPT-4o,Full
507,7,ELA,basic,1,1,1,1,Large,Gemini 1.5 Pro,Empty
72,11,Math,criteria_examples,1,1,1,1,Small,Claude 3.5 Haiku,Full
107,2,ELA,basic,0,0,1,0,Small,Llama 3.1 70b,Empty
70,11,Math,criteria_examples,1,1,0,1,Small,Llama 3.1 70b,Full
143,12,Math,basic,1,1,1,1,Large,Gemini 1.5 Pro,Empty
317,14,Math,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash 8b,Full
20,1,ELA,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash 8b,Full
119,2,ELA,basic,1,1,1,1,Small,Gemini 1.5 Flash,Empty
489,7,ELA,basic,0,0,0,0,Frontier,OpenAI o1,Empty
317,14,Math,criteria,1,1,0,1,Frontier,OpenAI o1,Criteria Only
318,14,Math,criteria_examples,1,1,1,1,Small,Llama 3.1 70b,Full
553,17,Math,basic,1,0,1,1,Small,Claude 3.5 Haiku,Empty
778,20,Math,basic,0,0,0,0,Small,Gemini 1.5 Flash 8b,Empty
579,8,ELA,basic,0,0,0,0,Small,Gemini 1.5 Flash,Empty
709,19,Math,criteria_examples,1,1,1,1,Small,Llama 3.1 70b,Full
250,4,ELA,criteria,0,0,0,0,Frontier,OpenAI o1,Criteria Only
13,1,ELA,criteria,0,0,0,0,Small,Gemini 1.5 Flash 8b,Criteria Only
633,18,Math,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash 8b,Full
626,18,Math,criteria_examples,1,1,1,1,Large,Claude 3.5 Sonnet,Full
152,12,Math,criteria,1,1,1,1,Small,Gemini 1.5 Flash 8b,Criteria Only
789,20,Math,criteria_examples,1,1,1,1,Frontier,OpenAI o1,Full
306,14,Math,criteria,1,1,1,1,Small,Gemini 1.5 Flash 8b,Criteria Only
783,20,Math,criteria_examples,1,1,1,1,Small,Llama 3.1 8b,Full
269,4,ELA,criteria_examples,1,1,1,1,Large,Llama 3.1 405b,Full
620,18,Math,basic,1,0,0,0,Frontier,OpenAI o1,Empty
44,11,Math,criteria,0,0,0,0,Small,Claude 3.5 Haiku,Criteria Only
619,18,Math,basic,0,0,0,0,Small,GPT-4o mini,Empty
21,1,ELA,criteria,1,1,1,1,Small,Gemini 1.5 Flash 8b,Criteria Only
356,5,ELA,basic,1,1,1,1,Small,Gemini 1.5 Flash,Empty
641,9,ELA,basic,0,0,0,0,Large,Llama 3.1 405b,Empty
300,14,Math,criteria_examples,0,0,0,0,Small,Llama 3.1 70b,Full
328,5,ELA,criteria_examples,0,0,0,0,Large,GPT-4o,Full
321,5,ELA,criteria,0,0,0,0,Small,Llama 3.1 8b,Criteria Only
84,2,ELA,criteria_examples,0,0,0,0,Large,Gemini 1.5 Pro,Full
153,12,Math,criteria,1,1,1,1,Large,Gemini 1.5 Pro,Criteria Only
593,8,ELA,criteria_examples,1,1,1,1,Small,Llama 3.1 70b,Full
608,18,Math,basic,0,0,0,0,Large,Claude 3.5 Sonnet,Empty
515,7,ELA,criteria_examples,1,1,1,1,Small,GPT-4o mini,Full
767,20,Math,criteria_examples,0,0,0,0,Large,Gemini 1.5 Pro,Full
533,17,Math,criteria,0,0,0,0,Large,GPT-4o,Criteria Only
475,16,Math,basic,1,1,1,1,Large,Llama 3.1 405b,Empty
87,2,ELA,basic,0,0,0,0,Small,Llama 3.1 70b,Empty
698,19,Math,criteria_examples,0,0,0,0,Frontier,OpenAI o1,Full
275,4,ELA,criteria,1,1,1,1,Small,Gemini 1.5 Flash 8b,Criteria Only
429,6,ELA,basic,1,1,1,1,Small,GPT-4o mini,Empty
756,10,ELA,basic,1,1,1,1,Large,GPT-4o,Empty
45,11,Math,criteria,0,0,0,0,Large,Gemini 1.5 Pro,Criteria Only
641,9,ELA,criteria,1,1,0,1,Small,Llama 3.1 8b,Criteria Only
529,17,Math,basic,0,0,0,0,Small,GPT-4o mini,Empty
264,4,ELA,criteria,1,1,1,1,Large,Llama 3.1 405b,Criteria Only
705,19,Math,basic,1,1,1,1,Large,GPT-4o,Empty
565,8,ELA,basic,0,0,0,0,Small,Gemini 1.5 Flash,Empty
536,17,Math,criteria,0,1,0,0,Small,Llama 3.1 8b,Criteria Only
250,4,ELA,criteria,1,1,1,1,Large,Gemini 1.5 Pro,Criteria Only
408,6,ELA,criteria,0,0,0,0,Large,Gemini 1.5 Pro,Criteria Only
726,10,ELA,basic,0,0,0,0,Small,Gemini 1.5 Flash,Empty
578,8,ELA,basic,1,1,1,1,Small,Llama 3.1 8b,Empty
763,20,Math,criteria,0,0,0,0,Small,Llama 3.1 70b,Criteria Only
247,4,ELA,criteria_examples,1,1,1,1,Small,Llama 3.1 8b,Full
80,11,Math,criteria,1,1,1,1,Small,Claude 3.5 Haiku,Criteria Only
310,14,Math,basic,1,1,1,1,Small,Gemini 1.5 Flash 8b,Empty
781,20,Math,criteria,1,1,1,1,Small,Llama 3.1 70b,Criteria Only
499,7,ELA,basic,0,0,0,0,Small,Gemini 1.5 Flash 8b,Empty
414,6,ELA,basic,0,0,0,0,Small,Claude 3.5 Haiku,Empty
438,6,ELA,criteria_examples,1,1,0,1,Large,GPT-4o,Full
411,6,ELA,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash,Full
7,1,ELA,basic,0,0,0,0,Large,Gemini 1.5 Pro,Empty
441,16,Math,criteria,0,0,0,0,Frontier,OpenAI o1,Criteria Only
698,19,Math,basic,0,0,0,0,Small,Gemini 1.5 Flash 8b,Empty
153,12,Math,criteria,1,1,1,1,Small,Llama 3.1 70b,Criteria Only
527,17,Math,basic,1,1,1,1,Small,Gemini 1.5 Flash,Empty
367,15,Math,basic,0,0,0,0,Large,Llama 3.1 405b,Empty
408,6,ELA,criteria,0,0,0,0,Small,Llama 3.1 70b,Criteria Only
381,15,Math,basic,1,1,1,1,Small,Llama 3.1 70b,Empty
178,3,ELA,basic,0,0,0,0,Large,Gemini 1.5 Pro,Empty
6,1,ELA,basic,0,0,0,0,Small,GPT-4o mini,Empty
651,9,ELA,basic,0,0,0,0,Small,Gemini 1.5 Flash,Empty
47,11,Math,basic,0,0,0,0,Small,Gemini 1.5 Flash,Empty
293,14,Math,criteria,0,0,0,0,Small,Llama 3.1 70b,Criteria Only
756,10,ELA,criteria_examples,0,0,0,0,Frontier,OpenAI o1,Full
684,19,Math,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash 8b,Full
541,17,Math,criteria,1,1,1,1,Large,GPT-4o,Criteria Only
587,8,ELA,criteria_examples,1,1,1,1,Large,GPT-4o,Full
16,1,ELA,criteria_examples,0,0,0,0,Large,Llama 3.1 405b,Full
641,9,ELA,basic,0,0,0,0,Frontier,OpenAI o1,Empty
542,17,Math,criteria_examples,1,1,1,1,Large,Llama 3.1 405b,Full
509,7,ELA,criteria_examples,0,1,0,0,Large,Claude 3.5 Sonnet,Full
242,4,ELA,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash 8b,Full
764,20,Math,criteria,0,0,0,0,Small,Llama 3.1 8b,Criteria Only
272,4,ELA,basic,1,1,1,1,Small,Llama 3.1 70b,Empty
632,18,Math,basic,1,1,1,1,Large,GPT-4o,Empty
651,9,ELA,criteria_examples,0,0,0,0,Large,Llama 3.1 405b,Full
521,17,Math,criteria,0,0,0,0,Small,Llama 3.1 70b,Criteria Only
364,15,Math,criteria,1,0,0,0,Small,Llama 3.1 70b,Criteria Only
212,13,Math,basic,0,0,0,0,Small,Gemini 1.5 Flash 8b,Empty
747,10,ELA,basic,1,1,1,1,Small,Claude 3.5 Haiku,Empty
299,14,Math,criteria,0,0,0,0,Large,Claude 3.5 Sonnet,Criteria Only
504,7,ELA,criteria,1,1,1,1,Large,GPT-4o,Criteria Only
168,3,ELA,basic,0,0,0,0,Small,GPT-4o mini,Empty
232,13,Math,criteria,1,1,1,1,Large,GPT-4o,Criteria Only
135,12,Math,criteria,0,0,0,0,Large,Llama 3.1 405b,Criteria Only
462,16,Math,criteria_examples,1,1,1,1,Small,Claude 3.5 Haiku,Full
146,12,Math,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash,Full
43,11,Math,criteria_examples,0,0,0,0,Large,Gemini 1.5 Pro,Full
123,12,Math,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash 8b,Full
597,8,ELA,criteria,0,1,1,1,Large,Gemini 1.5 Pro,Criteria Only
72,11,Math,criteria,1,1,1,1,Small,GPT-4o mini,Criteria Only
174,3,ELA,criteria_examples,0,0,0,0,Large,Gemini 1.5 Pro,Full
353,5,ELA,criteria,1,1,1,1,Small,Gemini 1.5 Flash,Criteria Only
781,20,Math,basic,1,1,1,1,Small,GPT-4o mini,Empty
526,17,Math,criteria_examples,0,0,0,0,Small,GPT-4o mini,Full
513,7,ELA,criteria_examples,1,1,1,1,Large,Claude 3.5 Sonnet,Full
746,10,ELA,basic,1,1,1,1,Small,Gemini 1.5 Flash,Empty
340,5,ELA,criteria_examples,0,0,0,0,Large,Llama 3.1 405b,Full
564,8,ELA,criteria,0,0,0,0,Large,Gemini 1.5 Pro,Criteria Only
136,12,Math,criteria,1,0,1,1,Small,Llama 3.1 8b,Criteria Only
443,16,Math,criteria_examples,0,0,0,0,Small,GPT-4o mini,Full
561,8,ELA,basic,0,0,0,0,Large,GPT-4o,Empty
687,19,Math,criteria,0,0,0,0,Small,Llama 3.1 70b,Criteria Only
591,8,ELA,criteria,1,0,0,0,Small,Llama 3.1 70b,Criteria Only
737,10,ELA,basic,0,0,0,0,Small,Gemini 1.5 Flash 8b,Empty
742,10,ELA,criteria,1,1,1,1,Large,GPT-4o,Criteria Only
750,10,ELA,basic,1,1,1,1,Small,Llama 3.1 70b,Empty
318,14,Math,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash 8b,Full
455,16,Math,criteria_examples,0,0,0,0,Small,GPT-4o mini,Full
458,16,Math,criteria,0,0,0,0,Large,Llama 3.1 405b,Criteria Only
508,7,ELA,basic,1,1,1,1,Frontier,OpenAI o1,Empty
397,15,Math,basic,1,1,1,1,Small,Claude 3.5 Haiku,Empty
182,3,ELA,criteria,1,1,1,1,Small,Llama 3.1 8b,Criteria Only
334,5,ELA,criteria_examples,1,1,1,1,Large,GPT-4o,Full
82,2,ELA,basic,0,0,0,0,Large,Gemini 1.5 Pro,Empty
200,3,ELA,criteria,1,1,1,1,Large,Llama 3.1 405b,Criteria Only
40,1,ELA,basic,1,1,1,1,Small,Gemini 1.5 Flash 8b,Empty
686,19,Math,basic,1,1,1,1,Small,Claude 3.5 Haiku,Empty
542,17,Math,basic,1,1,1,1,Large,Claude 3.5 Sonnet,Empty
167,3,ELA,basic,0,0,0,0,Large,GPT-4o,Empty
191,3,ELA,basic,0,1,0,0,Small,Gemini 1.5 Flash 8b,Empty
760,10,ELA,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash 8b,Full
644,9,ELA,criteria_examples,0,0,0,0,Small,Claude 3.5 Haiku,Full
263,4,ELA,basic,1,1,1,1,Large,Claude 3.5 Sonnet,Empty
516,7,ELA,criteria_examples,1,1,1,1,Frontier,OpenAI o1,Full
34,1,ELA,criteria,1,1,1,1,Large,Gemini 1.5 Pro,Criteria Only
674,9,ELA,basic,1,1,1,1,Small,GPT-4o mini,Empty
496,7,ELA,criteria,0,0,0,0,Small,Gemini 1.5 Flash,Criteria Only
211,13,Math,criteria,0,0,0,0,Frontier,OpenAI o1,Criteria Only
174,3,ELA,criteria_examples,0,0,0,0,Large,GPT-4o,Full
480,16,Math,basic,1,1,1,1,Small,Llama 3.1 8b,Empty
385,15,Math,basic,1,1,1,1,Small,GPT-4o mini,Empty
156,12,Math,criteria,1,1,1,1,Large,GPT-4o,Criteria Only
186,3,ELA,basic,1,1,1,1,Frontier,OpenAI o1,Empty
302,14,Math,basic,1,1,1,1,Large,GPT-4o,Empty
280,4,ELA,criteria,1,1,1,1,Large,Gemini 1.5 Pro,Criteria Only
274,4,ELA,criteria,1,1,1,1,Small,Llama 3.1 70b,Criteria Only
472,16,Math,criteria,1,1,1,1,Large,Llama 3.1 405b,Criteria Only
287,14,Math,criteria,1,0,0,0,Small,Llama 3.1 8b,Criteria Only
150,12,Math,criteria_examples,1,1,1,1,Large,Llama 3.1 405b,Full
222,13,Math,criteria,1,1,1,1,Small,GPT-4o mini,Criteria Only
97,2,ELA,basic,0,0,0,0,Small,GPT-4o mini,Empty
538,17,Math,criteria_examples,0,0,0,0,Large,Claude 3.5 Sonnet,Full
284,14,Math,criteria,0,0,0,0,Small,GPT-4o mini,Criteria Only
704,19,Math,criteria,1,1,1,1,Small,GPT-4o mini,Criteria Only
673,9,ELA,basic,1,1,1,1,Large,Gemini 1.5 Pro,Empty
244,4,ELA,basic,0,0,0,0,Frontier,OpenAI o1,Empty
15,1,ELA,criteria,0,0,0,0,Small,Llama 3.1 70b,Criteria Only
181,3,ELA,basic,1,1,1,1,Large,Llama 3.1 405b,Empty
683,19,Math,criteria,0,0,0,0,Small,Llama 3.1 70b,Criteria Only
245,4,ELA,criteria_examples,0,0,0,0,Small,GPT-4o mini,Full
384,15,Math,criteria_examples,1,1,1,1,Frontier,OpenAI o1,Full
414,6,ELA,basic,0,0,0,0,Large,Gemini 1.5 Pro,Empty
798,20,Math,criteria_examples,1,1,1,1,Small,Llama 3.1 8b,Full
353,5,ELA,criteria_examples,1,1,1,1,Large,Gemini 1.5 Pro,Full
507,7,ELA,criteria,1,1,1,1,Large,Llama 3.1 405b,Criteria Only
644,9,ELA,criteria_examples,0,0,0,0,Large,Claude 3.5 Sonnet,Full
550,17,Math,criteria,0,0,1,0,Frontier,OpenAI o1,Criteria Only
289,14,Math,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash,Full
95,2,ELA,criteria_examples,0,0,0,0,Small,Llama 3.1 8b,Full
547,17,Math,basic,1,1,1,1,Large,Claude 3.5 Sonnet,Empty
456,16,Math,criteria,0,0,0,0,Large,Claude 3.5 Sonnet,Criteria Only
248,4,ELA,criteria_examples,0,0,0,0,Frontier,OpenAI o1,Full
571,8,ELA,basic,0,0,0,0,Large,Claude 3.5 Sonnet,Empty
4,1,ELA,basic,0,0,0,0,Large,Claude 3.5 Sonnet,Empty
631,18,Math,criteria,1,1,1,1,Small,Claude 3.5 Haiku,Criteria Only
374,15,Math,basic,0,0,0,0,Small,Llama 3.1 70b,Empty
276,4,ELA,criteria_examples,1,1,1,1,Small,Claude 3.5 Haiku,Full
35,1,ELA,criteria,1,1,1,1,Small,Gemini 1.5 Flash 8b,Criteria Only
574,8,ELA,criteria_examples,0,0,0,0,Small,GPT-4o mini,Full
539,17,Math,basic,0,0,0,0,Small,GPT-4o mini,Empty
798,20,Math,criteria,1,1,1,1,Large,Gemini 1.5 Pro,Criteria Only
242,4,ELA,basic,0,0,0,0,Frontier,OpenAI o1,Empty
798,20,Math,criteria_examples,1,1,1,1,Large,Llama 3.1 405b,Full
277,4,ELA,criteria,1,1,1,1,Small,Gemini 1.5 Flash,Criteria Only
789,20,Math,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash 8b,Full
789,20,Math,criteria,1,1,1,1,Large,GPT-4o,Criteria Only
417,6,ELA,basic,0,0,0,0,Frontier,OpenAI o1,Empty
410,6,ELA,criteria,0,1,0,0,Large,Gemini 1.5 Pro,Criteria Only
461,16,Math,basic,1,1,1,1,Large,Claude 3.5 Sonnet,Empty
518,7,ELA,basic,1,1,1,1,Small,GPT-4o mini,Empty
107,2,ELA,criteria,1,1,1,1,Large,Gemini 1.5 Pro,Criteria Only
230,13,Math,basic,1,1,1,1,Small,GPT-4o mini,Empty
226,13,Math,basic,1,1,1,1,Small,Gemini 1.5 Flash 8b,Empty
24,1,ELA,basic,1,1,1,1,Small,GPT-4o mini,Empty
579,8,ELA,criteria_examples,0,0,0,0,Small,Llama 3.1 70b,Full
87,2,ELA,criteria,0,0,0,0,Large,Gemini 1.5 Pro,Criteria Only
701,19,Math,basic,1,1,1,1,Small,Gemini 1.5 Flash 8b,Empty
402,6,ELA,criteria_examples,0,0,0,0,Small,Claude 3.5 Haiku,Full
389,15,Math,criteria,1,1,1,1,Large,Llama 3.1 405b,Criteria Only
748,10,ELA,criteria,0,0,0,0,Frontier,OpenAI o1,Criteria Only
136,12,Math,basic,0,0,0,0,Large,Claude 3.5 Sonnet,Empty
80,11,Math,criteria,1,1,1,1,Frontier,OpenAI o1,Criteria Only
295,14,Math,criteria_examples,0,0,0,0,Small,Llama 3.1 8b,Full
72,11,Math,criteria_examples,1,1,1,1,Large,Claude 3.5 Sonnet,Full
72,11,Math,criteria_examples,1,1,1,1,Frontier,OpenAI o1,Full
538,17,Math,basic,0,0,0,0,Small,Gemini 1.5 Flash 8b,Empty
169,3,ELA,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash 8b,Full
98,2,ELA,criteria,0,0,0,0,Large,Claude 3.5 Sonnet,Criteria Only
714,19,Math,criteria_examples,1,1,1,1,Small,Llama 3.1 70b,Full
248,4,ELA,criteria,0,0,0,0,Frontier,OpenAI o1,Criteria Only
12,1,ELA,criteria_examples,0,0,0,0,Large,Llama 3.1 405b,Full
195,3,ELA,criteria_examples,1,1,1,1,Small,GPT-4o mini,Full
150,12,Math,criteria,1,1,1,1,Small,Llama 3.1 70b,Criteria Only
433,6,ELA,criteria_examples,1,1,1,1,Small,Llama 3.1 70b,Full
450,16,Math,basic,0,0,1,0,Large,Llama 3.1 405b,Empty
740,10,ELA,criteria,0,0,0,0,Small,Llama 3.1 8b,Criteria Only
195,3,ELA,criteria,1,1,1,1,Small,Claude 3.5 Haiku,Criteria Only
223,13,Math,criteria_examples,1,1,1,1,Large,Gemini 1.5 Pro,Full
716,19,Math,criteria,1,1,1,1,Large,Llama 3.1 405b,Criteria Only
453,16,Math,criteria,0,0,0,0,Small,Llama 3.1 8b,Criteria Only
385,15,Math,criteria_examples,1,1,1,1,Small,Llama 3.1 8b,Full
59,11,Math,criteria,0,0,0,0,Large,Claude 3.5 Sonnet,Criteria Only
495,7,ELA,basic,0,0,0,0,Large,GPT-4o,Empty
604,18,Math,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash 8b,Full
548,17,Math,basic,1,1,1,1,Small,GPT-4o mini,Empty
66,11,Math,basic,0,0,0,0,Large,Claude 3.5 Sonnet,Empty
156,12,Math,criteria,1,1,1,1,Small,Gemini 1.5 Flash,Criteria Only
254,4,ELA,criteria,0,0,0,0,Small,GPT-4o mini,Criteria Only
313,14,Math,criteria,1,1,1,1,Large,GPT-4o,Criteria Only
703,19,Math,criteria,1,1,1,1,Small,Claude 3.5 Haiku,Criteria Only
762,20,Math,basic,0,0,0,0,Large,GPT-4o,Empty
669,9,ELA,criteria_examples,1,1,1,1,Small,GPT-4o mini,Full
387,15,Math,criteria,1,1,1,1,Large,Claude 3.5 Sonnet,Criteria Only
745,10,ELA,criteria_examples,1,1,1,1,Large,Llama 3.1 405b,Full
329,5,ELA,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash 8b,Full
292,14,Math,basic,0,0,0,0,Small,Claude 3.5 Haiku,Empty
368,15,Math,criteria_examples,0,1,1,1,Small,Llama 3.1 8b,Full
83,2,ELA,basic,0,0,0,0,Large,Gemini 1.5 Pro,Empty
249,4,ELA,criteria,0,0,0,0,Large,GPT-4o,Criteria Only
287,14,Math,basic,1,0,1,1,Small,Llama 3.1 8b,Empty
357,5,ELA,basic,1,1,1,1,Large,Claude 3.5 Sonnet,Empty
106,2,ELA,criteria,0,0,0,0,Small,Gemini 1.5 Flash,Criteria Only
386,15,Math,criteria,1,1,1,1,Small,Llama 3.1 70b,Criteria Only
451,16,Math,criteria_examples,0,0,0,0,Small,Claude 3.5 Haiku,Full
588,8,ELA,criteria_examples,0,0,0,0,Small,GPT-4o mini,Full
502,7,ELA,basic,1,1,1,1,Small,GPT-4o mini,Empty
103,2,ELA,criteria_examples,1,1,1,1,Large,Gemini 1.5 Pro,Full
350,5,ELA,criteria,1,1,1,1,Large,Gemini 1.5 Pro,Criteria Only
312,14,Math,criteria_examples,1,1,1,1,Large,Claude 3.5 Sonnet,Full
271,4,ELA,criteria,1,1,1,1,Large,Gemini 1.5 Pro,Criteria Only
122,12,Math,criteria_examples,0,0,0,0,Small,Claude 3.5 Haiku,Full
537,17,Math,basic,1,1,0,1,Frontier,OpenAI o1,Empty
732,10,ELA,criteria_examples,0,0,0,0,Large,Gemini 1.5 Pro,Full
149,12,Math,criteria,1,1,1,1,Small,Gemini 1.5 Flash,Criteria Only
427,6,ELA,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash,Full
794,20,Math,basic,1,1,1,1,Large,GPT-4o,Empty
356,5,ELA,basic,1,1,1,1,Large,Llama 3.1 405b,Empty
556,17,Math,basic,1,1,1,1,Large,Gemini 1.5 Pro,Empty
96,2,ELA,basic,0,0,0,0,Small,Gemini 1.5 Flash,Empty
360,5,ELA,criteria_examples,1,1,1,1,Large,GPT-4o,Full
404,6,ELA,criteria_examples,0,0,0,0,Large,Llama 3.1 405b,Full
614,18,Math,basic,0,0,0,0,Small,Llama 3.1 8b,Empty
444,16,Math,criteria_examples,0,0,0,0,Small,Llama 3.1 70b,Full
244,4,ELA,criteria_examples,0,0,0,0,Frontier,OpenAI o1,Full
741,10,ELA,criteria_examples,1,1,1,1,Large,GPT-4o,Full
193,3,ELA,criteria_examples,1,1,1,1,Large,Llama 3.1 405b,Full
700,19,Math,criteria_examples,0,0,0,0,Small,Claude 3.5 Haiku,Full
376,15,Math,criteria,1,1,1,1,Small,Gemini 1.5 Flash,Criteria Only
294,14,Math,basic,1,0,1,1,Small,Llama 3.1 70b,Empty
475,16,Math,basic,1,1,1,1,Large,GPT-4o,Empty
355,5,ELA,basic,1,1,1,1,Large,Llama 3.1 405b,Empty
176,3,ELA,criteria,0,0,0,0,Small,Llama 3.1 8b,Criteria Only
680,9,ELA,criteria,1,1,1,1,Large,Gemini 1.5 Pro,Criteria Only
237,13,Math,criteria,1,1,1,1,Large,Gemini 1.5 Pro,Criteria Only
779,20,Math,criteria_examples,0,0,0,0,Frontier,OpenAI o1,Full
468,16,Math,basic,1,1,1,1,Large,GPT-4o,Empty
481,7,ELA,criteria,1,1,0,1,Small,Llama 3.1 8b,Criteria Only
495,7,ELA,basic,0,0,0,0,Small,Gemini 1.5 Flash,Empty
208,13,Math,criteria_examples,0,0,0,0,Large,Claude 3.5 Sonnet,Full
2,1,ELA,criteria_examples,0,0,0,0,Frontier,OpenAI o1,Full
367,15,Math,criteria_examples,0,0,0,0,Small,Claude 3.5 Haiku,Full
240,13,Math,criteria,1,1,1,1,Small,Llama 3.1 8b,Criteria Only
799,20,Math,criteria_examples,1,1,1,1,Small,Llama 3.1 8b,Full
378,15,Math,criteria_examples,0,0,1,0,Small,Llama 3.1 8b,Full
474,16,Math,criteria,1,1,1,1,Large,GPT-4o,Criteria Only
522,17,Math,basic,1,1,1,1,Large,GPT-4o,Empty
18,1,ELA,criteria,0,0,0,0,Frontier,OpenAI o1,Criteria Only
519,7,ELA,criteria_examples,1,1,1,1,Large,GPT-4o,Full
750,10,ELA,criteria,1,1,1,1,Small,Llama 3.1 8b,Criteria Only
508,7,ELA,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash 8b,Full
298,14,Math,basic,1,0,0,0,Small,Llama 3.1 70b,Empty
389,15,Math,criteria_examples,1,1,1,1,Frontier,OpenAI o1,Full
206,13,Math,criteria,1,1,1,1,Frontier,OpenAI o1,Criteria Only
684,19,Math,criteria,0,0,0,0,Large,Gemini 1.5 Pro,Criteria Only
725,10,ELA,criteria_examples,0,0,0,0,Small,GPT-4o mini,Full
367,15,Math,criteria_examples,0,0,0,0,Small,Llama 3.1 70b,Full
315,14,Math,basic,1,1,1,1,Large,GPT-4o,Empty
603,18,Math,criteria,0,0,0,0,Small,Gemini 1.5 Flash 8b,Criteria Only
614,18,Math,criteria,1,1,1,1,Small,Gemini 1.5 Flash 8b,Criteria Only
668,9,ELA,basic,0,0,0,0,Large,Gemini 1.5 Pro,Empty
670,9,ELA,criteria_examples,0,1,1,1,Small,Llama 3.1 70b,Full
232,13,Math,basic,1,1,1,1,Small,Llama 3.1 8b,Empty
431,6,ELA,criteria,1,1,1,1,Small,Claude 3.5 Haiku,Criteria Only
269,4,ELA,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash 8b,Full
797,20,Math,basic,1,1,1,1,Small,Llama 3.1 8b,Empty
492,7,ELA,basic,0,0,0,0,Small,Claude 3.5 Haiku,Empty
770,20,Math,criteria,0,0,0,0,Large,Gemini 1.5 Pro,Criteria Only
738,10,ELA,criteria,0,0,0,0,Small,Gemini 1.5 Flash 8b,Criteria Only
35,1,ELA,basic,1,1,1,1,Small,Gemini 1.5 Flash 8b,Empty
745,10,ELA,criteria_examples,1,1,1,1,Small,Claude 3.5 Haiku,Full
28,1,ELA,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash,Full
699,19,Math,criteria_examples,0,0,0,0,Large,Llama 3.1 405b,Full
323,5,ELA,basic,0,0,0,0,Small,Llama 3.1 70b,Empty
237,13,Math,basic,1,1,1,1,Small,GPT-4o mini,Empty
2,1,ELA,criteria,0,0,0,0,Large,Gemini 1.5 Pro,Criteria Only
514,7,ELA,basic,1,1,1,1,Large,Gemini 1.5 Pro,Empty
61,11,Math,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash 8b,Full
93,2,ELA,basic,0,0,0,0,Large,Claude 3.5 Sonnet,Empty
208,13,Math,criteria,0,0,0,0,Small,Llama 3.1 70b,Criteria Only
622,18,Math,criteria,1,1,1,1,Small,Gemini 1.5 Flash 8b,Criteria Only
507,7,ELA,basic,1,1,1,1,Large,GPT-4o,Empty
352,5,ELA,basic,1,1,1,1,Frontier,OpenAI o1,Empty
775,20,Math,basic,0,0,0,0,Small,Gemini 1.5 Flash 8b,Empty
225,13,Math,criteria_examples,1,1,1,1,Large,Claude 3.5 Sonnet,Full
564,8,ELA,basic,0,0,0,0,Small,Gemini 1.5 Flash,Empty
404,6,ELA,criteria,0,0,0,0,Small,Llama 3.1 70b,Criteria Only
537,17,Math,criteria,0,0,0,0,Small,Llama 3.1 70b,Criteria Only
738,10,ELA,basic,0,0,0,0,Frontier,OpenAI o1,Empty
